title,link_url,time,categories,content
"Demo Tolak Omnibus Law di Tegal Ricuh, 3 Orang Terluka",https://otomotif.kompas.com/read/2020/10/08/151100015/toyota-kijang-innova-dan-fortuner-baru-launching-bareng-bulan-ini-,"08/10/2020, 15:11 WIB",OTOMOTIF," Aksi ribuan pelajar dan mahasiswa menolak, Undang-undang (UU) Cipta Kerja di depan DPRD Kota Tegal, Jawa Tengah, diwarnai kericuhan, Kamis (8/10/2020)., Dua peserta aksi dan seorang anggota polisi dikabarkan mengalami luka akibat lemparan batu.,Aksi  , dengan mencoret gedung DPRD dilakukan massa sebagai bentuk kekecewaan tidak adanya anggota dewan yang menemui., Pantauan , di lokasi, awalnya ribuan mahasiswa dari berbagai perguruan tinggi baru saja datang di DPRD sekitar 10.00 WIB.,Tak berselang lama, ratusan pelajar SMA/SMK datang menyusul. , Awalnya, aksi yang digelar massa yang mengatasnamakan Aliansi Rakyat  ,sempat berjalan kondusif dengan menyampaikan orasi dengan pengeras suara secara bergantian., Situasi memanas dimulai ketika ada pembakaran ban mobil dan water barrier pembatas, hingga aksi coret-coret dinding dan fasilitas gedung DPRD., Massa yang entah mungkin terprovokasi, melempari petugas kepolisian dengan botol air mineral.,Rupanya tak hanya botol plastik, beberapa pecahan batu bata juga tampak berterbangan., Di sela kericuhan, terdengar bunyi ledakan dari tengah-tengah massa.,Rupanya massa juga menyalakan , atau suar. Karena dinilai semakin brutal, polisi yang bertugas coba meredam.,Sebuah mobil water cannon bahkan sempat digunakan untuk memukul mundur massa yang sempat berjalan menuju ke salah satu mobil polisi yang dilengkapi pengeras suara., Kericuhan mulai mereda ketika Kapolres Tegal Kota AKBP Rita Wulandari bersama perwakilan koordinator aksi naik ke atas mobil patroli berusaha menenangkan massa., ""Tolong anak-anakku sekalian, mohon tenang. Kalian calon pemimpin bangsa. Silakan kembali sampaikan aspirasi, kami di sini akan mengamankan,"" kata Rita., Tak berselang lama, Komandan Kodim 0712/Tegal Letkol Inf. Sutan Pandapotan Siregar yang datang, bersama Kapolres Tegal juga turut menenangkan massa. , Setelah emosi berhasil diredam, massa kemudian diperbolehkan melanjutkan orasinya.,Sayangnya, orasi mereka tak didengar langsung anggota DPRD setempat. Diketahui seluruh anggota dewan sedang dinas luar kota. , Koordinator aksi, Malaka mengatakan, pihaknya menuntut agar  ,dibatalkan.,Pasalnya, UU yang diusulkan Presiden dan disahkan DPR RI itu disebut akan menyengsarakan rakyat., ""UU Cipta Kerja ini tidak ada sisi positifnya. Kami menganggap bahwa produk ini pro terhadap investor, baik di klaster ketenagakerjaan, maupun di klaster minerba dan lainnya,"" kata dia usai aksi.,Malaka mengatakan, selain mendesak pembatalan UU Cipta Kerja, pihaknya juga mendesak RUU Penghapusan Kekerasan Seksual (PKS), RUU Masyarakat Hukum Adat, dan RUU Perlindungan Pekerja Rumah Tangga (PPRT) agar segera disahkan menjadi undang-undang., ""Aksi ini akan terus digelar sampai , Cipta Kerja dicabut. Termasuk kami menuntut untuk pengesahan RUU PKS, RUU Masyarakat Adat, dan RUU PPRT yang menjadi desakan rakyat,"" kata Malaka.,Setelah puas menyampaikan orasi, massa akhirnya membubarkan diri dengan tertib sekitar 14.00 WIB.,Beberapa peserta aksi yang sempat diamankan karena dianggap provokator kericuhan juga akhirnya dilepas petugas."
,https://tekno.kompas.com/read/2020/10/08/15000027/cara-membuat-latar-belakang-jadi-buram-di-google-meet-versi-pc,"08/10/2020, 15:00 WIB",TEKNO,
Kronologi Bentrokan Massa Aksi dan Aparat di Harmoni yang Berujung Pelukan Damai...,https://www.kompas.com/hype/read/2020/10/08/144515466/tayang-bersamaan-tale-of-the-nine-tailed-ungguli-rating-2-drakor-lainnya,"08/10/2020, 14:45 WIB",HYPE," Bentrok antara massa aksi yang menolak UU Cipta Kerja dan aparat kepolisian dan TNI terjadi di kawasan Harmoni, Jakarta Pusat, pada Kamis (8/10/2020) siang., Berikut Kompas.com merangkum kronologinya:,Hal ini bermula sekitar pukul 13.20 WIB, saat massa aksi mulai berdatangan dan memblokade simpang Harmoni., Mereka berniat menggelar aksi demo di sekitaran Istana Negara, Jakarta., Massa yang mengarah ke Istana Negara tersebut diadang oleh tim gabungan dari kepolisian dan TNI., ""Kita geruduk Istana Presiden yang dibangun dengan perjuangan rakyat,"" tutur salah satu orator., Menghadapi situasi ini, Kasat Lantas Polres Metro Jakarta Pusat Kompol Lilik Sumardi menyarankan pengguna jalan agar tidak melalui simpang Harmoni., Dia mengatakan, kepolisian kini melakukan pengalihan arus sementara.,Pada pukul 13.50 WIB, mahasiswa serempak menyerukan agar petugas kepolisian membuka barikade.,""Buka, buka, buka pintunya, buka pintunya sekarang juga,"" kata massa yang tertahan., Perwakilan massa tampak tengah bernegosiasi dengan polisi agar diizinkan lewat.,""Kita heningkan suasana, kita berdoa, kita mau negoisasi dengan Kapolres. Mari berdoa kepada Allah Yang Maha Kuasa agar kita diperbolehkan,"" kata salah satu orator., Namun karena tak diizinkan untuk lewat menuju Istana Negara, massa akhirnya terlibat bentrok dengan aparat sekitar pukul 14.50 WIB., Bentrokan dimulai saat tiba-tiba lemparan botol mulai terjadi dari arah mahasiswa mengenai aparat yang sedang berjaga., Polisi menembakkan gas air mata untuk membubarkan massa. Hal ini membuat massa mahasiswa yang menggunakan jaket almamater dari berbagai universitas kocar-kacir berhamburan., Polisi yang sudah mengerahkan warter canon dan juga tembakan gas air mata langsung bergerak maju. Gas air mata pun diarahkan ke tengah massa., Massa berhamburan. Polisi terus menembakkan gas air mata hingag berita ini ditulis., Sementara mahasiswa kocar-kacir ke arah Monas, Jalan Juanda, hingga Patung Kuda., Selain pasukan Brimob, polisi juga menggunakan mobil pengurai massa untuk memecah kerumunan., Namun walau sudah ditembakan, batu dan beling tetap saja dilemparkan oleh massa., Bentrokan yang semula pecah di belakang Istana Merdeka, kini bergeser ke arah Jalan Suryo Pranoto. Di sepanjang jalan itu massa dipukul mundur dengan tembakan gas air mata oleh petugas., Sedangkan polisi di baris paling depan mulai merangsek ke arah massa dengan menggunakan tameng., Walau demikian, massa masih saja melempari petugas dengan batu dan beling. Kalimat-kalimat kasar tak ketinggalan dilontarkan massa untuk memprovokasi., Setelah bentrok sekitar 1 jam, massa ramai-ramai menghampiri polisi tanpa perlawanan., Massa tampak menyalami para polisi, tak sedikit pula yang memeluk aparat., Ketika menghampiri polisi, sejumlah anggota massa demonstrasi berteriak ke arah kamera Kompas TV., ""Kami cuma pengin ngomong, dengar!"" seru salah satu dari pengunjuk rasa., ""Musuh kita bukan polisi!"" sahut yang lain., ""Polisi mengayomi, bukan nembak!"" seru salah satu lagi., Beberapa anggota massa berteriak sambil bernyanyi ""mari pulang, marilah pulang"", namun beberapa lainnya bertahan di lokasi."
Lirik dan Chord Lagu Dive dari Ed Sheeran,https://www.kompas.com/hype/read/2020/10/08/144515466/tayang-bersamaan-tale-of-the-nine-tailed-ungguli-rating-2-drakor-lainnya,"08/10/2020, 14:45 WIB",HYPE,"Lagu ""Dive"" ditulis dan dilantunkan penyanyi pria yang baru-baru ini menjadi seorang ayah,  ,. ,Ed Sheeran menulis lagu ini bersama Benny Blanco dan Julia Michaels, kemudian merilisnya pada 3 Maret 2017 dalam album ,Dapat dilihat dari liriknya, lagu ""Dive"" menceritakan tentang pria dan wanita yang sudah saling menyukai namun belum memiliki status hubungan jelas. ,Berikut lirik dan ,lagu ""Dive"" dari Ed Sheeran. ,[Intro],E - - -| C#m - A B,[Verse 1],             E,Maybe I came on too strong,             C#m                 A     B,Maybe I waited too long,                E,Maybe I played my cards wrong,Oh, just a little bit wrong,        C#m                 A      B,Baby I apologize for it,[Pre-Chorus],A                                C#m,I could fall, or I could fly,                                    G#m,Here in your aeroplane,And I could live, I could die,A,Hanging on the words you say,        A                                       C#m,And I’ve been known to give my all,And jumping in harder than,B,Ten thousand rocks on the lake,[Chorus],                          E,So don’t call me baby,                  C#m      A,Unless you mean it,B                            E,Don’t tell me you need me,                        C#m,If you don’t believe it,A                            B,So let me know the truth,     C#m    B          B/D# E,Before I dive right into you,[Verse 2],                E,You’re a mystery,                                                    C#m                   A        B,I have travelled the world, there’s no other girl like you,                                E,No one, what’s your history?,                                                          C#m,Do you have a tendency to lead some people on?,               A                B,‘Cause I heard you do, mm,[Pre-Chorus],A                                C#m,I could fall, or I could fly,                                    G#m,Here in your aeroplane,And I could live, I could die,A,Hanging on the words you say,        A                                        C#m,And I’ve been known to give my all,And lie awake, every day,B,Don't know how much I can take,[Chorus],                          E,So don’t call me baby,                  C#m        A,Unless you mean it,B                            E,Don’t tell me you need me,                        C#m,If you don’t believe it,A                            B,So let me know the truth,     C#m    B          B/D# E,Before I dive right into you,[Solo],E - - -| C#m - A B x2,[Pre-Chorus],A                                C#m,I could fall, or I could fly,                                    G#m,Here in your aeroplane,And I could live, I could die,A,Hanging on the words you say,        A                                       C#m,And I’ve been known to give my all,Sitting back, looking at,B,Every mess that I've made,[Chorus],                          E,So don’t call me baby,                  C#m        A,Unless you mean it,B                            E,Don’t tell me you need me,                        C#m,If you don’t believe it,A                            B,So let me know the truth,     C#m    B           B/D# E,Before I dive right into you,     C#m    B           B/D# E,Before I dive right into you,C#m         B          B/D#  E,Before I dive right into you"
"Lewat Fotografi, Dion Wiyoko Tunjukkan Kepedulian pada Pendidikan",https://www.kompas.com/hype/read/2020/10/08/144515466/tayang-bersamaan-tale-of-the-nine-tailed-ungguli-rating-2-drakor-lainnya,"08/10/2020, 14:45 WIB",HYPE," Melakukan kegiatan yang digemari memang terasa menyenangkan. Tapi terkadang, ada hal positif lain yang didapatkan dari kegiatan tersebut.,Inilah yang dirasakan oleh aktor Dion Wiyoko. Memiliki hobi  , membuat dia sering terjun ke jalan untuk mencari momen-momen yang bisa diabadikan dengan kamera.,Dalam proses pencarian tersebut, tak jarang pemain film Cek Toko Sebelah itu menemukan realita kehidupan masyarakat yang sebenarnya.,Belum lama ini Dion menyaksikan langsung ada siswa yang kesulitan mengikuti pembelajaran , karena tidak memiliki  , dan fasilitas penunjang lainnya.,Ia juga sempat berbincang dengan seorang kurir yang waktu kerjanya menjadi terbatas karena harus menunggu anaknya selesai belajar ,.,Di rumah kurir tersebut hanya ada satu ponsel yang biasa digunakan untuk bekerja.,Cerita-cerita tersebut mendorong Dion untuk ikut membantu siswa sekolah yang belum memiliki fasilitas untuk mengikuti sekolah daring.,“Melalui hobi fotografi saya bisa memberikan kontribusi untuk meng-, anak-anak atau adik-adik yang kurang beruntung dalam masalah fasilitas belajar ,.”,Begitu kata Dion dalam konferensi pers virtual peluncuran kampanye Bodrex Merah Putih Berbagi X Garuda, Kamis (8/10/2020).,Foto-foto hasil tangkapan Dion kemudian dibagikan melalui media sosial.,Dengan cara itu, Dion mengajak teman-temannya untuk ikut berdonasi dan gotong royong membantu siswa yang kurang beruntung.,Bekerja sama dengan Bodrex, Dion pun turut mengajak masyarakat untuk ikut berdonasi.,Masyarakat bisa mendonasikan , yang sudah tidak digunakan tapi masih berfungsi dengan baik atau berdonasi dalam bentuk uang.,Pria berusia 36 tahun itu berharap, rasa kepedulian dan kontribusi yang diberikan kepada para siswa yang tidak memiliki fasilitas bisa ikut memajukan pendidikan di Tanah Air.,“Besar harapan saya kepada adik-adik yang diberikan fasilitas bisa memanfaatkannya dengan baik agar bisa menjadi generasi penerus bangsa,” imbuh Dion."
"Sempat Ditangkap, 189 Pedemo Tolak Omnibus Law di Semarang Dibebaskan, Ada Siswa SMP",https://www.kompas.com/hype/read/2020/10/08/144515466/tayang-bersamaan-tale-of-the-nine-tailed-ungguli-rating-2-drakor-lainnya,"08/10/2020, 14:45 WIB",HYPE," - Sebanyak 189 demonstran penolak , dipulangkan usai  , oleh aparat kepolisian., Para pedemo tersebut akhirnya dibebaskan setelah menjalani pemeriksaan karena diduga terlibat aksi kerusuhan saat demo berlangsung., Kasat Reskrim Polrestabes  ,AKBP Benny Setyowadi menyebutkan, seusai dilakukan pemeriksaan kepada 193 orang, sebanyak 189 telah dipulangkan., Sementara itu, empat sisanya masih dilakukan pendalaman karena diduga kuat sebagai pelaku perusakan saat kericuhan dalam demo tersebut., ""Dari 193 orang itu kita cek lagi kedalamannya, kami menemukan ada 4 orang yang diduga sebagai pelaku demo yang menjurus perusakan. Sisanya 189 sudah dipulangkan tadi malam,"" jelasnya kepada wartawan, Kamis (8/10/2020)., Saat ini polisi sedang mengumpulkan keterangan, termasuk bukti-bukti rekaman dari empat demonstran yang diketahui merupakan mahasiswa., ""Kita lakukan pemeriksaan baik keterangan yang bersangkutan, keterangan saksi maupun alat bukti berupa foto dan video,"" ucapnya., Untuk penetapan status tersangka, kata dia, saat ini masih proses pendalaman., ""Masih pemeriksaan mendalam karena harus ada mekanisme gelar. Sangkaannya ada pasal 170, 187, 212, 216, 218 KUHP,"" jelasnya., Dia menemukan banyak anak di bawah umur yang mengikuti aksi demo tersebut., Tak hanya dari Kota Semarang, tetapi juga berasal dari berbagai daerah, seperti Jakarta, Kendal, Weleri, dan Salatiga., ""Pelajar itu selain SMA, SMK, SMP juga diajak. Kami menyayangkan, kenapa yang SMP bisa ikut. Masih anak-anak harusnya ya jangan dilibatkanlah dalam kegiatan politik praktis ini,"" ungkapnya."
Toyota Kijang Innova dan Fortuner Baru Launching Bareng Bulan Ini?,https://www.kompas.com/hype/read/2020/10/08/144515466/tayang-bersamaan-tale-of-the-nine-tailed-ungguli-rating-2-drakor-lainnya,"08/10/2020, 14:45 WIB",HYPE," PT  , (TAM) tak menampik tengah menyiapkan kehadiran  , dan  , baru di Tanah Air dalam waktu dekat guna merangsang daya beli masyarakat.,Namun, walau sudah beberapa kali keluar terkaan gambarnya di media sosial, pihak Toyota Indonesia masih enggan membuka keran informasi atas produk kelas menengah tersebut.,""Nantikan saja, kita persiapkan,"" ujar Direktur Marketing TAM Anton Jimmi Suwandy singkat, Rabu (7/10/2020).,Dihubungi pada kesempatan terpisah, salah seorang tenaga penjual dari diler resmi Toyota mengungkapkan bahwa Innova dan Fortuner bakal meluncur secara bersamaan di pertengahan bulan ini.,""Seharusnya tidak lama lagi, sudah sempat , beberapa waktu lalu dan memang ada beberapa penyempurnaan. Lebih modern,"" katanya kepada ,.,""Jika memang berminat, bisa lakukan , dahulu untuk kemudian kami data. Ketika sudah launching, akan segera dikabari beserta spesifikasi dan harga resminya,"" lanjut dia.,Hal serupa juga diucapkan oleh pramuniaga dari diler Toyota lainnya di wilayah DKI Jakarta. Bahkan menurut dia, tanggal yang ditentukan untuk peluncuran produk adalah 15-16 Oktober 2020.,""Informasi yang didapat seperti itu, pak. Dua-duanya (Innova dan Fortuner),"" papar dia.,Adapun bocoran ubahan kedua mobil terkait, pihak diler belum ingin mengungkapkannya. Tapi sebagai gambaran, Fortuner yang bakal hadir tak jauh berbeda dengan di Thailand."
"Demo Tolak UU Cipta Kerja di Surabaya, Massa Rusak Pagar Gedung Grahadi",https://www.kompas.com/hype/read/2020/10/08/144515466/tayang-bersamaan-tale-of-the-nine-tailed-ungguli-rating-2-drakor-lainnya,"08/10/2020, 14:45 WIB",HYPE," - Demonstrasi menolak  ,di depan Gedung Negara Grahadi  ,, Kamis (8/10/2020) berujung ricuh.,Massa merusak kawat berduri dan pagar gerbang sisi utara Gedung Negara Grahadi Surabaya. Mereka memaksa masuk ke dalam gedung.,Hingga pukul 14.00 WIB, massa masih menduduki pagar Gedung Negara Grahadi. Mereka berhadap-hadapan sekitar dua meter dengan barisan polisi huru-hara.,Beberapa orang terlihat nekat masuk ke lapangan Gedung Negara Grahadi untuk meletakkan spanduk aksi protes, namun mereka langsung diusir polisi.,Tepat di Jalan Gubernur Suryo depan Gedung Negara Grahadi, massa juga membakar ban bekas. Polisi pun memblokade jalan Gubernur Suryo Surabaya.,Aksi menolak UU Cipta Kerja di Surabaya tak hanya diikuti buruh dan mahasiswa. Sejumlah pelajar juga ikut turun ke jalan. Para pelajar itu terlihat mengenakan seragam sekolah.,Massa tak cuma berkumpul di depan Gedung Negara Grahadi Jalan Gubernur Surya. Mereka juga berkumpul di depan Gedung DPRD Jawa Timur di Jalan Indrapura dan Kantor Gubernur Jawa Timur di Jalan Pahlawan.,Kabagops Polrestabes Surabaya AKBP Anton Elfrino Trisanto mengatakan, ribuan personel gabungan berjaga di sejumlah titik vital yang dilalui massa.,""Personel gabungan menyebar mengamankan di titik Cito, Gedung Negara Grahadi, Kantor Gubernuran, DPRD Jatim, kawasan industri Sier, Margomulyo, dan akses tol,"" kata Anton saat dikonfirmasi."
"DPR Tak Kunjung Sahkan RUU PKS, Giring Ganesha: Apa yang Rumit?",https://www.kompas.com/hype/read/2020/10/08/144515466/tayang-bersamaan-tale-of-the-nine-tailed-ungguli-rating-2-drakor-lainnya,"08/10/2020, 14:45 WIB",HYPE," - Penyanyi yang juga politikus  , menyinggung soal Rancangan Undang Undang (RUU) Penghapusan Kekerasan Seksual (PKS) yang tak kunjung disahkan DPR. ,  , pun berandai-andai perihal teman-temannya di Partai Solidaritas Indonesia (PSI) jika lolos Pileg 2019 lalu. , ""Saya selalu ngomong ke teman-teman media, 'Ini kalau sampai ada sist Grace, Tsamara, Dini, Dara yang ada di dalam (DPR) situ, saya yakin  , sudah kelar dari tahun lalu ketika mereka menjabat',"" kata Giring dalam kanal YouTube Merry Riana, dikutip Kamis (8/10/2020)., Terlepas dari itu, Giring kebingungan dengan anggota  ,yang sampai saat ini belum mengesahkan RUU PKS. , Dia bertanya-tanya sesulit apa mengesahkan RUU PKS di DPR., ""RUU PKS kenapa enggak selesai-selesai? Rumit katanya. Rumit apanya? Apanya yang rumit?"" tanya Giring., Pemilik nama lengkap Giring Ganesha Djumaryo itu menegaskan, ia bisa berbicara seperti itu lantaran RUU PKS menyangkut keselamatan perempuan di Indonesia.  , ""Ini kan menyangkut, misalnya, Ibu kita yang mengalami kekerasan seksual atau adik perempuan kita atau kakak perempuan kita atau sahabat perempuan kita atau bahkan amit-amit jabang bayi, anak kita yang kalau misalnya perempuan,"" ucap Giring. , Di sisi lain, Giring mengingatkan kepada pemuda/i Indonesia untuk ikut serta berperan dalam pergerakan politik., Sebab, kata Giring, anak muda memiliki peran penting untuk masa depan bangsa Indonesia.  , ""Anak muda yang penting enggak banyak omong, tetapi banyak aksi. Itu yang saya mau juga , ke banyak anak muda yang ada di Indonesia,"" ucap Giring. , "
Satgas Covid-19 Minta Masyarakat Tak Khawatirkan Efek Samping Vaksin,https://www.kompas.com/hype/read/2020/10/08/144515466/tayang-bersamaan-tale-of-the-nine-tailed-ungguli-rating-2-drakor-lainnya,"08/10/2020, 14:45 WIB",HYPE," - Juru Bicara Satuan Tugas Penanganan Covid-19  , meminta masyarakat tidak khawatir dengan efek samping  ,.,Pasalnya, proses dalam melakukan pembuatan  ,, kata dia, sudah melalui berbagai tahapan dan proses yang sangat ketat.,""Jadi tidak usah khawatir lagi efek samping penyakit-penyakit yang tidak ada hubungannya dengan  ,,"" ujar Reisa di acara Forum Merdeka Barat (FMB) 9 secara daring, Kamis (8/10/2020).,Reisa mengatakan, meski sempat ada mitos yang berkaitan dengan efek samping vaksin, seperti mitos vaksin akan menyebabkan autisme, tetapi seharusnya hal tersebut tak terjadi lagi.,Apalagi, mitos bahwa vaksin dapat menyebabkan autisme seperti vaksin MMR dari sebuah penelitian tahun 1998 tidak terbukti dan jurnalnya pun sudah ditarik.,Selain itu, sang peneliti yang sudah mendapat sanksi pada tahun 2010.,""Kita bisa tahu dari rangkaian panjang vaksin itu. Seharusnya sejak tahun 2010 bahwa untuk vaksin itu melalui proses penjagaan keamanan ketat dan regulasi untuk approvalnya juga sangat panjang dan sulit,"" kata dia.,""Jadi benar-benar harus diuji keamanan dan efektivitasnya, baru boleh disebarkan dan dijual,"" ujar dia.,Reisa juga memaparkan bahwa dalam pembuatan vaksin ada beberapa teknik yang digunakan.,Ada vaksin yang menggunakan virus hidup yang sudah dilemahkan seperti vaksin MMR untuk penyakit campak, gondong, dan rubella. ,Ada pula vaksin yang menggunakan kuman tidak aktif yang digunakan pada vaksin folio, kemudian ada juga yang hanya menggunakan salah satu bagian virusnya seperti pada vaksin HPV dan  , yang saat ini masih dikembangkan.,Selain itu, ada juga yang menggunakan toksin dari virus itu sendiri seperti vaksin tetanus difteri. ,"" , itu kan alat, digunakan untuk mengenalkan ke tubuh. Kalau ada penyakit aslinya, (vaksin) sudah siap maka dicari yang paling aman, sesuai dan efektif,"" kata dia.,""Kalau masih ada yang khawatir, vaksin memasukkan penyakit ke tubuh tidak? Tidak, pembuat vaksinnya yaitu virusnya tidak bisa mengakibatkan penyakit itu melalui vaksin karena sudah pasti aman,"" ucap Reisa."
"Resep Semur Tahu Kentang, Sajian Simple buat Makan Malam",https://www.kompas.com/hype/read/2020/10/08/144515466/tayang-bersamaan-tale-of-the-nine-tailed-ungguli-rating-2-drakor-lainnya,"08/10/2020, 14:45 WIB",HYPE," - Semur merupakan sup daging pakai kecap. Namun kamu dapat menggantikan daging dengan bahan lain seperti tahu dan kentang.,Cara membuat semur tergolong mudah karena cukup direbus sampai semua bahan matang. Waktu memasaknya pun tidak memakan waktu terlalu lama.,Sehingga kamu bisa mulai membuat semur tahu sekarang untuk sajian nanti malam. Berikut cara membuat semur tahu kentang untuk 5-6 porsi.,1. Goreng bawang merah. Sisihkan. Goreng tahu dan kentang secara terpisah. Sampai setengah matang saja. Angkat dan tiriskan. Sisihkan.,2. Rebus daging dalam panci sampai tekstur empuk. Sisihkan.,3. Sementara menunggu daging empuk, ulek bawang putih, merica, dan pala. Siapkan panci sedang. Tumis bumbu halus sampai harum.,4. Tuangkan daging dan kaldunya. Tambahkan air jika perlu. Masak sampai mendidih.,5. Masukkan tahu dan kentang. Tambahkan tomat, seledri, garam, dan kecap. Masak sampai bumbu meresap.,6. Tambahkan bawang goreng sebelum api dimatikan. Aduk rata. Matikan kompor.,Semur tahu kentang siap disantap."
Nia Ramadhani Kena Omel Mertua gara-gara Mikhayla,https://www.kompas.com/hype/read/2020/10/08/144515466/tayang-bersamaan-tale-of-the-nine-tailed-ungguli-rating-2-drakor-lainnya,"08/10/2020, 14:45 WIB",HYPE," Tidak seperti yang diduga banyak orang.,Ternyata  , pernah juga terkena omelan mertua.,Bukan karena penampilannya yang selama ini dikhawatirkan netizen, melainkan karena putrinya, Mikhayla Zalindra Bakrie.,""Ini anak gue kayak tahu politik ya, kayak tahu 'gue harus deket sama siapa',"" ujar Nia seperti dikutip dari vlog The Hermansyah A6, Kamis (8/10/2020).,Saat itu Mikha sedang belajar online dan tiba-tiba lapar.,Nia lantas meminta Mikha agar meminta makanan kepada asisten rumah tangga yang ada di rumah.,Bukannya meminta makanan pada asisten rumah tangga yang di rumah, Mikha justru lari ke rumah eyangnya.,""Mbak-mbak banyak dong, tiba-tiba jam 11.00 gue ditelepon sama mertua,"" ujar Nia.,""(Mertua bilang) 'Nia ini kenapa anak enggak dikasih makan' hah, maksudnya?"" kata Nia mengulang ucapannya saat itu yang terkejut ditegur mertuanya.,Akhirnya Nia memarahi Mikha setelah Mikha sampai di rumah.,Menurut Nia, putrinya itu senang jika melihat ia dimarahi oleh kakek-neneknya.,""Gue teriak, pulang-pulang 'ngapain kamu kayak gitu'. Dia seneng aja kalau gue ditegur (mertua). Ngeselin kan,"" keluh Nia.,Sebenarnya apa yang terjadi pada Mikha disadari Nia sebagai efek dari ,.,Karena Mikha tidak hanya diurus oleh dia dan Ardhi, tapi juga sangat diperhatikan oleh kakek-neneknya."
"Demo Tolak UU Cipta Kerja di Padang Ricuh, Polisi Tangkap Belasan Pelajar",https://megapolitan.kompas.com/read/2020/10/08/14444531/kelompok-mahasiswa-dan-buruh-jebol-semua-sekat-yang-dibuat-polisi-di,"08/10/2020, 14:44 WIB",NEWS," - Aksi demo menolak Undang-Undang Cipta Kerja di  ,, Sumatera Barat kembali diboncengi ratusan pelajar, Kamis (8/10/2020).,Aksi demo kali ini kembali berlangsung ricuh. Polisi mengamankan belasan pelajar yang diduga menjadi provokator dalam aksi demo tersebut.,""Mereka kita amankan karena diduga berbuat kerusuhan dalam demo ini,"" kata Kasat Reskrim Polresta Padang, Kompol Rico Fernanda di lokasi demo di Gedung DPRD Sumbar, Kamis (8/10/2020).,Selanjutnya, kata Rico, pelajar tersebut dibawa ke Mapolresta untuk dimintai keterangan.,Awalnya aksi demo hari ini diikuti ratusan mahasiswa dari berbagai organisasi di Sumbar.,Massa mahasiswa tersebut mendatangi gedung DPRD Sumbar sekitar pukul 13.00 WIB.,Tidak beberapa lama, dari arah Jalan Hamka, Basko Hotel datang ratusan massa pelajar yang mau bergabung.,Namun, massa tesebut membuat kerusuhan dengan melempari aparat keamanan dengan botol minuman, sandal dan bahkan batu.,Aparat keamanan kemudian melakukan pengejaran dan menghalau massa yang berbuat kerusuhan itu.,Bentrok antara pelajar dengan mahasiswa tersebut membuat arus lalu lintas dari Jalan S Parman, Hamka dan Khatib Sulaiman terpaksa ditutup."
Jokowi Bagikan Bantuan UMKM di Kalteng,https://megapolitan.kompas.com/read/2020/10/08/14444531/kelompok-mahasiswa-dan-buruh-jebol-semua-sekat-yang-dibuat-polisi-di,"08/10/2020, 14:44 WIB",NEWS," - Presiden Joko Widodo menghadiri pemberian bantuan presiden (banpres) produktif untuk usaha mikro kecil dan menengah di Pulang Pisau, Kalimantan Tengah. ,Acara tersebut digelar di Gedung Pertemuan Umum Handep Hapakat, Pulang Pisau, Kamis (8/10/2020) pukul 14.10 WIB. ,Sebelum menghadiri acara tersebut,  , sempat meninjau lokasi yang akan dibangun, atau lumbung pangan di Pulang Pisau. ,Berdasarkan siaran langsung di YouTube Sekretariat Presiden, Jokowi sempat berdialog dengan para pengusaha UMKM yang menerima bantuan Rp 2,4 juta. ,Salah satunya dengan pedagang lontong sayur yang omzetnya menurun dua kali lipat selama pandemi Covid-19.,Kepala Negara juga sempat berdialog dengan seorang ibu tukang jahit yang membuat masker kain selama pandemi Covid-19 ini. ,Jokowi berpesan kepada seluruh pelaku UMKM yang hadir untuk tetap bertahan di masa sulit ini. Ia menyebutkan, keadaan akan berangsur normal ketika vaksin sudah tersedia pada awal tahun depan. ,""Bertahan sampai kondisi normal kembali,"" kata Jokowi. ,Di saat Jokowi berdialog dengan para UMKM, buruh dan mahasiswa terus bergerak menuju Istana Kepresidenan, Jakarta, untuk memprotes pengesahan Undang-Undang Cipta Kerja. ,Namun massa yang sudah mendekat ke Istana tertahan di kawasan Harmoni. Mereka dilarang masuk mendekat ke depan Istana Negara, tempat yang biasa dijadikan sebagai tempat aksi.,Sebelumnya Deputi bidang Protokol, Pers dan Media Sekretariat Presiden Bey Machmudin membantah bahwa kunjungan kerja Jokowi ke Kalteng hari ini dilakukan lantaran adanya  , di Istana. ,""Tidak, agenda Presiden untuk (mengunjungi) , sudah dijadwalkan jauh-jauh hari. Jadi sama sekali tidak ada kaitan dengan aksi besok,"" kata Bey."
"Kualifikasi Piala Dunia 2020, Tantangan Argentina Hadapi Bolivia",https://megapolitan.kompas.com/read/2020/10/08/14444531/kelompok-mahasiswa-dan-buruh-jebol-semua-sekat-yang-dibuat-polisi-di,"08/10/2020, 14:44 WIB",NEWS," Pelatih Argentina Lionel Scaloni mengungkapkan tantangan menghadapi Bolivia pada lanjutan Kualifikasi Piala Dunia 2020.,""Kami akan melawan tuan rumah Bolivia pada Selasa (13/10/2020),"" kata Scaloni.,Bolivia yang berada di ketinggian pegunungan Andes sudah dipastikan bertekanan udara tipis.,""Tidak mudah mengalahkan Bolivia di La Paz (ibu kota Bolivia) di tempat tinggi,"" tutur Scaloni.,Selain itu, laga di La Paz akan berlangsung tertutup tanpa kehadiran langsung penonton di stadion.,Sebelumnya, pada Jumat (9/10/2020), Bolivia akan menjamu Ekuador di Stadion La Bombonera, Buenos Aires."
